movie_title,available_globally,viewing_hours,release_month,runtime,runtime_category,genre,language,country,imdb_rating,type,total_seasons,gn_drama,gn_action,gn_fantasy,gn_mystery,gn_talk-show,gn_unknown,gn_news,gn_war,gn_film-noir,gn_horror,gn_crime,gn_thriller,gn_romance,gn_musical,gn_reality-tv,gn_biography,gn_comedy,gn_short,gn_sci-fi,gn_western,gn_history,gn_adventure,gn_documentary,gn_music,gn_family,gn_adult,gn_game-show,gn_animation,gn_sport,lg_english,lg_other,lg_spanish,lg_japanese,lg_french,ct_united_states,ct_other,ct_united_kingdom,ct_japan,ct_france,type_encoded
Spring Breakers,0,200000,3,94,Feature Long,"Crime, Drama, Thriller",English,"United States, France",5.3,movie,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Springsteen on Broadway,1,200000,12,153,Long,"Documentary, Music",English,United States,8.5,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Sri Rama Rajyam,0,200000,11,172,Long,"Drama, Fantasy",Telugu,India,6.7,movie,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Ssurvival: 2021 ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Star,0,200000,5,121,Long,"Action, Adventure, Fantasy",English,United States,8.6,movie,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Star,0,200000,5,121,Long,"Action, Adventure, Fantasy",English,United States,8.6,movie,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Star Blazers 2202 ,0,200000,2,25,Short,"Animation, Adventure, Drama",Japanese,Japan,7.1,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
Star Trek: The Animated Series,0,200000,9,30,Short,"Animation, Action, Adventure",English,United States,7.2,series,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
Starlight BnB ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Stars Awakening ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Start-Up ,0,200000,10,33,Medium,"Comedy, Drama, Romance",Korean,South Korea,8.0,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Steel Rain2: Summit ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Step ,0,200000,8,84,Medium Long,Documentary,English,United States,7.0,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Step Up China,0,200000,6,100,Feature Long,Music,"English, Mandarin","China, United States",3.7,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
Stigmatized Properties ,0,200000,8,111,Feature Long,"Drama, Horror",Japanese,Japan,4.5,movie,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Still LAUGH-IN: The Stars Celebrate,1,200000,5,60,Medium,"Comedy, Music",English,United States,5.2,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Still Walking ,0,200000,6,115,Feature Long,Drama,Japanese,Japan,7.9,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Stones for the Rampart ,0,200000,3,111,Feature Long,"Drama, War","German, Polish",Poland,6.2,movie,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Stormforce ,0,200000,10,117,Feature Long,"Action, Adventure, Drama",Dutch,Belgium,5.9,movie,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Strangeways Here We Come,0,200000,10,86,Medium Long,"Comedy, Crime",English,United Kingdom,5.3,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Strip Down, Rise Up",1,200000,2,112,Feature Long,Documentary,English,United States,5.4,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Sucker Punch (2011),0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Suckseed,0,200000,3,130,Long,"Comedy, Music, Romance",Thai,Thailand,7.4,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Sugar Rush (2019),0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Suits (Korea) ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Summit Fever,0,200000,10,115,Feature Long,Drama,English,United Kingdom,5.2,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Sun Dogs (2017),1,200000,7,93,Feature Long,Unknown,Other,Other,6.383973939307417,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Sun in My Eyes ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Sun, Hay, Erotica ",0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Sun, Hay, Strawberries ",0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Sune i fjällen,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Sunflower ,0,200000,6,30,Short,"Comedy, Crime","Hindi, Tamil, Telugu",India,7.3,series,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Sunk Into the Womb ,0,200000,9,95,Feature Long,"Crime, Drama, Thriller",Japanese,Japan,6.4,movie,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Sunod,0,200000,12,100,Feature Long,Horror,"Tagalog, Filipino",Philippines,6.0,movie,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Super Drags,1,200000,11,28,Short,"Animation, Comedy, Fantasy",Portuguese,Brazil,5.5,series,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
Super Mario Bros.,0,200000,5,104,Feature Long,"Adventure, Comedy, Family",English,"United Kingdom, United States, Japan, France",4.1,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
Super Miss ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Super Monsters: Vida's First Halloween,1,200000,10,24,Short,Animation,English,USA,5.7,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Super Wings,0,200000,3,15,Short,"Animation, Adventure, Family","Korean, Chinese, English","United States, South Korea, China",6.0,series,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1
Superfly (2018),0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Superintelligence,0,200000,11,106,Feature Long,"Action, Comedy, Romance",English,United States,5.4,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Superwho? ,0,200000,2,82,Medium Long,"Action, Comedy","French, English","France, Belgium",6.2,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
Suptar 2550 ,0,200000,9,30,Short,"Comedy, Drama, Romance",Thai,Thailand,7.035646313060792,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Surviving R. Kelly: The Impact,0,200000,5,120,Feature Long,Documentary,Other,United States,6.4,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Susah Sinyal,0,200000,12,110,Feature Long,"Comedy, Drama",Indonesian,Indonesia,7.0,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Sweethearts (2019),0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Switch ,0,200000,5,103,Feature Long,"Comedy, Fantasy",English,United States,5.8,movie,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Sword Art Online the Movie: Ordinal Scale ,0,200000,2,119,Feature Long,"Animation, Action, Adventure",Japanese,Japan,7.3,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Syif Malam Raya,0,200000,7,97,Feature Long,"Comedy, Horror, Mystery",Malay,Malaysia,3.2,movie,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Syriana,0,200000,12,128,Long,"Drama, Thriller","English, Urdu, Arabic, Persian, French, Mandarin","United States, United Arab Emirates",6.9,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
System Crasher ,0,200000,2,125,Long,Drama,"German, English",Germany,7.8,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"Sí, Mi Amor",0,200000,1,107,Feature Long,Comedy,"Spanish, English",Peru,4.1,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
T2 Trainspotting,0,200000,3,117,Feature Long,"Comedy, Crime, Drama","English, Bulgarian, Scots","United Kingdom, United States",7.2,movie,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
Tabloid Truth ,0,200000,2,121,Long,"Crime, Thriller",Korean,South Korea,6.3,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Take My Heart ,0,200000,10,102,Feature Long,"Short, Drama, Music",English,United States,6.653379208263884,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Talk to Her ,0,200000,2,112,Feature Long,"Drama, Mystery, Romance",Spanish,Spain,7.9,movie,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Tanwa Savage,0,200000,1,90,Medium Long,"Comedy, Drama",English,Nigeria,6.593765107819813,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Tarung Sarung,0,200000,12,115,Feature Long,"Action, Adventure, Drama",Indonesian,Indonesia,6.0,movie,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Taxi 5,0,200000,4,102,Feature Long,"Action, Comedy, Crime","French, Italian",France,4.7,movie,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Tears On Fire ,0,200000,5,30,Short,Drama,Mandarin,Taiwan,7.9,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Tee Shot: Ariya Jutanugarn ,1,200000,8,103,Feature Long,"Biography, Drama, Sport",Thai,Thailand,6.7,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Teen Mom 2,0,200000,1,60,Medium,"Documentary, Reality-TV",English,United States,4.3,series,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Teenage Mutant Ninja Turtles (2012),0,200000,7,102,Feature Long,"Animation, Comedy",Other,Other,6.494209844364257,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Teiichi: Battle of Supreme High ,0,200000,4,118,Feature Long,"Comedy, Drama",Japanese,Japan,6.8,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Terrace House: 1st WEEK～ ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Terrace House: 14th WEEK～ ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Terrace House: 27th WEEK～ ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Terrace House: 38th WEEK～ ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Terrace House: 51st Week〜 ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Terrace House: 63rd Week～ ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Terrace House: 75th Week～ ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Terrace House: 86th Week～ ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Terraformars ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Texas Chainsaw 3D,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TharnType the series ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
That Demon Within ,0,200000,4,111,Feature Long,"Action, Crime, Horror",Cantonese,"Hong Kong, China",6.0,movie,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
That’s My Time with David Letterman,1,200000,6,30,Short,"Comedy, Talk-Show",English,United States,6.7,series,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
The 36th Chamber of Shaolin ,0,200000,2,116,Feature Long,"Action, Adventure, Drama",Mandarin,Hong Kong,7.6,movie,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Accidental Husband,0,200000,2,90,Medium Long,"Comedy, Romance","English, Hindi, German","United States, Ireland",5.5,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
The Accidental Spy (2001),0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The African Doctor ,0,200000,6,96,Feature Long,"Biography, Comedy, Drama","French, Lingala",France,7.0,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
The African Queen,0,200000,3,105,Feature Long,"Adventure, Drama, Romance","English, German, Swahili","United Kingdom, United States",7.7,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
The Age of Blood ,0,200000,11,102,Feature Long,"Action, Drama, History",Korean,South Korea,5.6,movie,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Amazing Praybeyt Benjamin,1,200000,12,105,Feature Long,"Action, Comedy, Fantasy","Filipino, Tagalog, English, French",Philippines,4.1,movie,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
The American Meme,1,200000,12,98,Feature Long,Documentary,English,United States,6.1,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Ancestral ,0,200000,3,101,Feature Long,Horror,Vietnamese,Vietnam,4.3,movie,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Ancient Magus' Bride: Those Awaiting a Star (OVA) ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Annulment,0,200000,11,110,Feature Long,Drama,"Tagalog, Filipino",Philippines,7.5,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Armstrong Lie,0,200000,11,124,Long,"Documentary, Biography, Sport",English,United States,7.3,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
The Arrival (1996),0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Art of Self-Defense,0,200000,7,104,Feature Long,"Action, Comedy, Crime","English, French, German",United States,6.6,movie,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
The Attorney ,0,200000,2,127,Long,Drama,Korean,South Korea,7.7,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Auschwitz Report,0,200000,9,94,Feature Long,"Drama, History, War","English, Czech, Polish, Slovak, German","Slovakia, Czech Republic, Poland, Germany",6.6,movie,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
The Autopsy of Jane Doe,0,200000,12,86,Medium Long,"Horror, Mystery, Thriller",English,United Kingdom,6.8,movie,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
The Baader Meinhof Complex ,0,200000,9,150,Long,"Action, Biography, Crime","German, English, French, Swedish, Arabic","Germany, France, Czech Republic",7.3,movie,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
The Baby Sitters Club (1995),0,200000,7,93,Feature Long,Unknown,Other,Other,6.455628797249827,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Bachelor ,0,200000,11,101,Feature Long,"Comedy, Romance","English, Spanish",United States,5.0,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
The Bachelor 2 ,0,200000,12,111,Feature Long,Comedy,Other,Greece,5.3,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Bachelor 3 ,0,200000,12,107,Feature Long,"Action, Comedy",Greek,Greece,4.3,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Bad Education Movie,0,200000,8,90,Medium Long,Comedy,English,United Kingdom,5.8,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
The Bad Family ,0,200000,5,81,Medium Long,Drama,Spanish,"Spain, France",6.586491911613487,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
